,lat,lon,mean
604,4699950,383740,
605,4699950,383750,
606,4699950,383760,
607,4699950,383770,
608,4699950,383780,
609,4699950,383790,
610,4699950,383800,
611,4699950,383810,
612,4699950,383820,
613,4699950,383830,0.238193856341268
614,4699950,383840,
615,4699950,383850,
616,4699950,383860,
617,4699950,383870,
618,4699950,383880,
619,4699950,383890,
620,4699950,383900,
621,4699950,383910,
622,4699950,383920,
623,4699950,383930,
624,4699950,383940,
625,4699950,383950,
626,4699950,383960,
627,4699950,383970,
628,4699950,383980,
629,4699950,383990,
630,4699950,384000,
631,4699950,384010,
632,4699950,384020,
633,4699950,384030,
634,4699950,384040,
635,4699950,384050,0.327692300266637
636,4699950,384060,0.3607531514501134
637,4699950,384070,0.37794040548097624
638,4699950,384080,0.36594044845165113
639,4699950,384090,0.35514569644570654
640,4699950,384100,0.3573104142629036
641,4699950,384110,0.3552290633993146
642,4699950,384120,0.3490268737325085
643,4699950,384130,0.3431927137744423
644,4699950,384140,0.3379399057757596
645,4699950,384150,0.32983811727339213
646,4699950,384160,0.33810867799661437
647,4699950,384170,0.34814136462230016
648,4699950,384180,0.3611371546335605
649,4699950,384190,0.3847418861215375
650,4699950,384200,0.3832959843112018
651,4699950,384210,0.3693718317462406
652,4699950,384220,0.3729620122728872
653,4699950,384230,0.3681312376662117
654,4699950,384240,0.3664140728425841
655,4699950,384250,0.37100853227180963
656,4699950,384260,0.3660999996669898
657,4699950,384270,0.3691683530127922
658,4699950,384280,0.36991718943264806
659,4699950,384290,0.3630933757815647
660,4699950,384300,0.3747958627282454
661,4699950,384310,0.37707405156897483
662,4699950,384320,0.35637804995590827
663,4699950,384330,0.34235675472314814
664,4699950,384340,0.35082278448784093
665,4699950,384350,0.3598361330212738
666,4699950,384360,0.3488883491797957
667,4699950,384370,0.34960236758588675
668,4699950,384380,0.3541999648255185
669,4699950,384390,0.358257130325696
670,4699950,384400,0.3517267111866868
671,4699950,384410,0.3478162313658208
672,4699950,384420,0.3462276348876768
673,4699950,384430,0.34774994404574316
674,4699950,384440,0.3456376732329772
675,4699950,384450,0.3453104135045444
676,4699950,384460,0.3440540351233721
677,4699950,384470,0.35174332762349353
678,4699950,384480,0.3629329656798806
679,4699950,384490,0.3552011892369827
680,4699960,382800,
681,4699960,382810,
682,4699960,382820,
683,4699960,382830,
684,4699960,382840,
685,4699960,382850,
686,4699960,382860,
687,4699960,382870,
688,4699960,382880,
689,4699960,382890,
690,4699960,382900,
691,4699960,382910,
692,4699960,382920,
693,4699960,382930,
694,4699960,382940,
695,4699960,382950,
696,4699960,382960,
697,4699960,382970,0.3641159261891375
698,4699960,382980,0.3492839019581769
699,4699960,382990,0.3223086079823137
700,4699960,383000,0.2868216617745101
701,4699960,383010,0.2975522955909081
702,4699960,383020,0.3093157824183865
703,4699960,383030,0.3079002099271144
704,4699960,383040,0.3133971781564491
705,4699960,383050,0.32504430888521585
706,4699960,383060,0.3187917088927587
707,4699960,383070,0.3305532058415448
708,4699960,383080,0.3676880519338753
709,4699960,383090,0.3861084875125205
710,4699960,383100,0.3748594430159879
711,4699960,383110,0.3581567309826714
712,4699960,383120,0.3405553368620953
713,4699960,383130,0.3413251220718331
714,4699960,383140,0.3373123454601682
715,4699960,383150,0.3344827016651002
716,4699960,383160,0.35700925798423117
717,4699960,383170,0.36413319164969005
718,4699960,383180,0.3585475318816551
719,4699960,383190,0.3507538325531275
720,4699960,383200,0.35889489043584716
721,4699960,383210,0.37769316526163205
722,4699960,383220,0.377157894367809
723,4699960,383230,0.3675370235245681
724,4699960,383240,0.35081119564919816
725,4699960,383250,0.35894296137235054
726,4699960,383260,0.34987642185023
727,4699960,383270,0.3268181965432177
728,4699960,383280,
729,4699960,383290,
730,4699960,383300,
731,4699960,383310,0.3247849161404372
732,4699960,383320,0.31448626282699915
733,4699960,383330,0.31204407690415215
734,4699960,383340,0.31200264427601965
735,4699960,383350,0.30208171160222635
736,4699960,383360,0.3123312125904517
737,4699960,383370,0.32282290531259517
738,4699960,383380,0.3350643723975615
739,4699960,383390,0.3271294286099409
740,4699960,383400,0.319021938246696
741,4699960,383410,0.34342077349278405
742,4699960,383420,0.3623416048620965
743,4699960,383430,0.35312238292211295
744,4699960,383440,0.36054771896431
745,4699960,383450,0.3633072083451406
